timesteps,metric_1_name,metric_2_name,metric_1,metric_2,crying babies passed,sleeping babies passed,seed,episode,model,env_name
14,crying babies passed,sleeping babies passed,1,3,1,3,68,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,69,145,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,4,2,4,70,145,mistral-nemo,FindMilk
16,crying babies passed,sleeping babies passed,2,2,2,2,71,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,72,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,73,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,74,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,75,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,76,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,77,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,78,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,79,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,80,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,81,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,82,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,83,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,84,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,85,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,86,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,4,4,4,87,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,88,145,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,89,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,90,145,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,91,145,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,42,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,4,4,4,43,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,44,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,45,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,2,3,2,46,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,47,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,2,3,2,48,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,49,150,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,4,2,4,50,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,51,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,52,150,mistral-nemo,FindMilk
16,crying babies passed,sleeping babies passed,2,3,2,3,53,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,54,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,55,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,56,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,5,3,5,57,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,58,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,59,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,60,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,61,150,mistral-nemo,FindMilk
16,crying babies passed,sleeping babies passed,2,2,2,2,62,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,63,150,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,64,150,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,65,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,66,150,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,67,150,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,68,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,69,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,70,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,4,4,4,71,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,72,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,73,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,74,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,75,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,1,3,1,3,76,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,77,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,78,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,79,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,80,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,81,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,82,150,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,83,150,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,84,150,mistral-nemo,FindMilk
16,crying babies passed,sleeping babies passed,2,2,2,2,85,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,86,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,87,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,88,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,89,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,90,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,91,150,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,42,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,43,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,44,155,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,4,2,4,45,155,mistral-nemo,FindMilk
17,crying babies passed,sleeping babies passed,2,3,2,3,46,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,47,155,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,48,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,49,155,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,50,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,51,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,52,155,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,53,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,54,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,55,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,56,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,5,2,5,57,155,mistral-nemo,FindMilk
16,crying babies passed,sleeping babies passed,2,2,2,2,58,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,59,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,60,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,61,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,62,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,63,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,64,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,65,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,2,3,2,66,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,67,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,68,155,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,69,155,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,70,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,71,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,72,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,73,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,74,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,75,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,1,3,1,3,76,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,77,155,mistral-nemo,FindMilk
17,crying babies passed,sleeping babies passed,2,2,2,2,78,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,79,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,80,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,81,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,82,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,83,155,mistral-nemo,FindMilk
17,crying babies passed,sleeping babies passed,2,3,2,3,84,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,85,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,86,155,mistral-nemo,FindMilk
17,crying babies passed,sleeping babies passed,2,3,2,3,87,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,88,155,mistral-nemo,FindMilk
17,crying babies passed,sleeping babies passed,2,3,2,3,89,155,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,90,155,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,91,155,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,4,2,4,42,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,43,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,44,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,45,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,46,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,47,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,48,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,49,160,mistral-nemo,FindMilk
16,crying babies passed,sleeping babies passed,2,2,2,2,50,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,51,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,52,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,53,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,54,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,55,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,56,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,57,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,58,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,59,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,60,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,61,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,62,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,63,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,64,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,65,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,66,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,67,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,68,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,69,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,70,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,71,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,72,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,73,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,74,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,75,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,76,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,77,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,78,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,79,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,80,160,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,81,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,82,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,83,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,84,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,85,160,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,86,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,87,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,88,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,89,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,90,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,91,160,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,42,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,5,3,5,3,43,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,44,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,45,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,46,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,47,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,48,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,1,3,1,3,49,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,50,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,51,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,52,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,53,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,54,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,55,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,56,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,57,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,58,165,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,59,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,60,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,61,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,62,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,63,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,64,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,65,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,66,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,67,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,68,165,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,69,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,70,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,71,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,72,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,73,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,74,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,75,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,76,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,77,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,78,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,79,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,80,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,81,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,82,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,1,3,1,3,83,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,84,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,85,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,86,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,87,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,88,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,89,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,90,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,91,165,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,42,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,43,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,44,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,45,170,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,46,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,47,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,48,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,49,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,50,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,51,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,52,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,53,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,54,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,55,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,56,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,57,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,2,3,2,58,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,59,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,60,170,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,61,170,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,62,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,63,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,64,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,65,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,66,170,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,4,2,4,67,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,68,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,69,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,70,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,71,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,2,3,2,72,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,73,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,74,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,75,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,76,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,77,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,78,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,79,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,80,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,81,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,82,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,83,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,84,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,85,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,86,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,87,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,88,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,89,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,90,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,4,2,4,91,170,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,42,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,43,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,44,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,45,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,46,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,47,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,48,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,49,175,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,50,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,51,175,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,2,2,2,52,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,53,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,54,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,55,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,56,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,57,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,58,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,59,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,60,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,61,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,62,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,63,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,64,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,65,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,4,3,4,3,66,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,67,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,68,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,69,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,70,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,71,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,1,3,1,3,72,175,mistral-nemo,FindMilk
15,crying babies passed,sleeping babies passed,2,3,2,3,73,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,74,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,4,3,4,75,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,76,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,3,3,3,3,77,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,1,3,1,3,78,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,79,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,80,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,2,2,2,81,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,82,175,mistral-nemo,FindMilk
14,crying babies passed,sleeping babies passed,2,3,2,3,83,175,mistral-nemo,FindMilk
